,SB,DT,DB,ASP,TC,LT,VB,PC,GB,PC_S1,SB_M1,ASP_S1,ASP_S2,ASP_S3
AP-1gamma,0.6394953905870936,0.3245214220601641,0.6998304126625212,0.8461538461538461,0.4635603345280765,0.6728971962616822,0.6605316973415133,0.9543464665415884,0.4027777777777778,351.75,7.508722277758816,5023.640252149954,456.8404805628502,22.5018985
CG12118,0.0917030567685589,0.0410209662716499,0.1175805539853024,0.0695970695970696,0.069295101553166,0.0685358255451713,0.1063394683026584,0.1294559099437148,0.1111111111111111,300.0,10.24934766092095,1050.1168186274847,119.9830133489654,40.80163725
CG12121,0.2246482290150412,0.1481312670920692,0.3143018654607122,0.2124542124542124,0.1923536439665472,0.1869158878504672,0.2719836400817996,0.399624765478424,0.1111111111111111,916.75,11.6564398573302,5094.446789082126,917.185942384145,67.75520375
Ptpmeg2,0.3760310528869481,0.2766636280765724,0.1865460712266817,0.2857142857142857,0.1373954599761051,0.3426791277258567,0.1574642126789366,0.5453408380237649,0.9722222222222222,336.0,8.960179286689955,6749.112537851979,927.2787687509386,56.804086
CG1354,0.8117418728772441,0.4453053783044667,1.0361786319954778,0.8644688644688645,0.6869772998805257,0.3489096573208722,1.1411042944785277,1.1638524077548469,0.2361111111111111,267.5,12.4440927411909,5442.935142926673,433.95043206330377,90.60019975
Gip,0.1703056768558952,0.072926162260711,0.3408705483323911,0.282051282051282,0.1350059737156511,0.0903426791277258,0.3865030674846625,0.174484052532833,0.1111111111111111,278.25,10.0678375967737,2366.05630077286,228.383790453286,56.30892375
flw,0.6458030082484231,0.398359161349134,0.7026568682871679,0.9084249084249084,0.6164874551971327,0.4766355140186916,0.588957055214724,0.7392120075046904,0.4444444444444444,325.5,10.406921713285753,3913.579363839577,604.8994423432363,45.9415005
PPP4R2r,0.940320232896652,0.662260711030082,1.062747314867157,0.8974358974358975,0.899641577060932,0.3613707165109034,0.8016359918200409,0.9505941213258288,0.25,447.25,10.74868914797145,11026.011396046932,985.5177183546298,135.33429224999998
CG1628,0.024745269286754,0.0255241567912488,0.0463538722442057,0.0183150183150183,0.017921146953405,0.0218068535825545,0.0511247443762781,0.0331457160725453,0.0,168.75,9.019263284818065,413.9382373583447,158.09983862106077,25.916764
ras,0.2338670548277535,0.1672743846855059,0.2068965517241379,0.2124542124542124,0.1732377538829151,0.1557632398753894,0.4376278118609407,0.3470919324577861,0.4722222222222222,622.25,11.518223336858451,15776.143999042431,1701.97596102565,147.145154
Tango5,0.1411935953420669,0.0788514129443938,0.2142453363482193,0.2234432234432234,0.1146953405017921,0.1370716510903426,0.1820040899795501,0.2682926829268293,0.1527777777777778,240.0,8.69447476311867,1552.1750961742434,236.81044511484225,29.686345000000003
CG2145,0.2440562833575934,0.0902461257976299,0.1266252119841718,0.0476190476190476,0.1624850657108721,0.1869158878504672,0.1206543967280163,0.0694183864915572,2.0277777777777777,218.5,12.36872450838845,2220.8363481820365,270.9482241139005,56.509285
Myo10A,1.1280931586608445,0.910665451230629,1.7501413227812324,1.2234432234432235,1.056152927120669,0.8037383177570093,1.0061349693251531,2.608505315822389,0.5416666666666666,234.25,10.9437467834355,2427.0173895429266,198.80348520322772,7.281601999999999
Klp10A,0.4488112566715186,0.2060164083865086,0.3849632560768796,0.4468864468864469,0.2377538829151732,0.4330218068535825,0.3435582822085889,0.4615384615384615,0.7916666666666666,578.0,10.48777647042295,9434.820796812071,1873.79341794434,73.8454735
CG11752,0.6724890829694323,0.4061075660893345,0.9338609383832672,0.608058608058608,0.5531660692951016,0.4454828660436137,0.9631901840490796,0.8574108818011257,0.3055555555555556,202.5,11.16498757019055,1782.1425380113867,179.11914204842574,187.21248100000005
dsh,0.1295487627365356,0.0925250683682771,0.1611079706048615,0.1282051282051282,0.1015531660692951,0.0716510903426791,0.1533742331288343,0.16447779862414,0.1805555555555555,173.0,11.28107019263725,3159.2402626445964,449.7285726549017,34.018898750000005
dlg1,0.3522561863173217,0.3076572470373747,0.4301865460712267,0.3443223443223443,0.2903225806451613,0.2741433021806853,0.4458077709611452,0.4684177611006879,0.2916666666666667,294.0,11.024126319258851,8166.885878282246,1396.1854025137868,36.605021
CG2247,0.1067442988840368,0.0993618960802187,0.1582815149802148,0.1208791208791208,0.0931899641577061,0.1308411214953271,0.2085889570552147,0.1976235146966854,0.0833333333333333,288.0,10.2613241995747,7369.256677137747,895.1457160533648,52.16458800000001
CG1703,1.252789907811742,0.5565177757520511,1.1791972866026004,1.4615384615384617,1.08363201911589,0.6386292834890965,1.3456032719836402,1.8474046278924328,0.2916666666666667,310.25,12.107503041781651,7299.86385469717,659.808048380822,55.90006175
Vlet,0.0679281901989325,0.0537830446672743,0.1300169587337478,0.0805860805860805,0.054958183990442,0.0529595015576324,0.1002044989775051,0.150093808630394,0.0416666666666666,255.75,9.133870558835756,742.7640501674526,183.634260230835,30.94045475
PhKgamma,0.1465308102862688,0.0984503190519598,0.1905031091011871,0.1501831501831501,0.094384707287933,0.1183800623052959,0.1860940695296523,0.2020012507817385,0.125,251.5,9.519173728363404,3976.35079119494,819.8700876599877,35.26256325
Nrd1,0.1140223192624939,0.0724703737465815,0.1876766534765404,0.1391941391941392,0.087216248506571,0.1121495327102803,0.1431492842535787,0.2313946216385241,0.0277777777777777,179.5,10.8056038598599,3113.9986092814465,428.54589083952976,22.64589425
CG1847,0.0359049005337214,0.0150410209662716,0.0553985302430751,0.0622710622710622,0.021505376344086,0.043613707165109,0.0204498977505112,0.0762976860537836,0.0416666666666666,183.75,8.67395566303098,704.1209216979327,186.6382903461941,13.9542055
sicily,0.0630761766132945,0.0373746581586144,0.0876201243640474,0.0512820512820512,0.043010752688172,0.0342679127725856,0.0940695296523517,0.0612883051907442,0.0277777777777777,211.75,9.336823877538976,1638.7878802913035,313.7671886749985,56.302176
CG15717,0.4318292091217855,0.2666362807657247,0.6252119841718485,0.1648351648351648,0.2771804062126642,0.2336448598130841,0.6134969325153374,0.5953721075672295,0.125,313.5,7.986583010220495,1244.9052442864063,94.17739277358532,233.369693
CG12096,0.074235807860262,0.0337283500455788,0.1034482758620689,0.0915750915750915,0.043010752688172,0.0498442367601246,0.0920245398773006,0.1113195747342088,0.0138888888888888,647.5,10.07912122489875,3243.72902699959,696.6487389663615,65.18131125
CG1764,0.2998544395924308,0.1148587055606198,0.5285472018089316,0.326007326007326,0.2090800477897252,0.1090342679127725,0.4580777096114519,0.4752970606629143,0.0833333333333333,420.0,8.468583458230775,842.633115273724,201.0131781466365,25.47817625
Rbp1-like,0.5798156234837457,0.4608021877848678,1.0209157716223856,0.8021978021978022,0.6057347670250897,0.6012461059190031,0.8282208588957055,1.0956848030018762,0.625,173.5,10.3915559169889,2501.1719304046965,583.716187339425,113.03887125
mRpL38,0.153323629306162,0.0966271649954421,0.2023742227247032,0.1721611721611721,0.1254480286738351,0.0809968847352024,0.1820040899795501,0.1713570981863665,0.125,258.25,10.3051081388872,3849.824824274336,695.6525708648303,93.4186105
CG9095,0.3508005822416303,0.2324521422060164,1.3284341435839455,2.402930402930403,0.7252090800477897,1.7881619937694704,3.6482617586912074,1.7967479674796747,0.3472222222222222,267.5,12.7297353074417,669.341869610536,580.9041369601667,4.572951
CG11679,0.0786026200873362,0.0432999088422971,0.1300169587337478,0.1098901098901098,0.057347670250896,0.0623052959501557,0.1411042944785276,0.1163227016885553,0.0277777777777777,193.5,9.35622932719445,1385.9933258232295,230.1262122738725,36.526179
CG8206,0.0819990295972828,0.0583409298085688,0.1181458451102317,0.0915750915750915,0.057347670250896,0.0934579439252336,0.1451942740286298,0.1269543464665415,0.2222222222222222,174.0,11.57727715978565,1102.5629705342467,207.998384284762,33.661708250000004
Paf-AHalpha,0.2644347404172731,0.1599817684594348,0.3872244205765969,0.3076923076923077,0.1816009557945042,0.1838006230529595,0.3374233128834356,0.3764853033145716,0.0972222222222222,492.25,11.2414416192448,3064.730315383353,632.5231940347302,48.71462425
Rhp,0.2911208151382823,0.1941659070191431,0.3086489542114188,0.2527472527472527,0.2293906810035842,0.3271028037383177,0.2862985685071574,0.8036272670419012,0.5555555555555556,361.25,9.648335203140906,3734.66897107455,322.819321614575,53.75572425
PGRP-LE,0.1101407083939835,0.0569735642661804,0.1300169587337478,0.2747252747252747,0.078853046594982,0.1152647975077881,0.1431492842535787,0.1457160725453408,0.125,357.75,10.26598367745915,1671.5797734794469,409.1347605928743,42.473591
tay,0.2532751091703056,0.1855059252506836,0.2928208027133974,0.2637362637362637,0.2281959378733572,0.2429906542056074,0.2310838445807771,0.2639149468417761,0.3194444444444444,210.25,9.50672768612693,2209.28355326502,321.9431999338975,4.190776
Mfe2,0.3614750121300339,0.1718322698268003,0.400791407574901,0.5567765567765568,0.2783751493428912,0.3271028037383177,0.3701431492842535,0.4246404002501563,0.2777777777777778,884.25,10.9944333125181,7472.339091435327,979.6227392681872,137.790418
CG9992,0.2430858806404658,0.1312670920692798,0.4154889768230639,0.2857142857142857,0.1816009557945042,0.3644859813084112,0.2290388548057259,0.348968105065666,0.3333333333333333,902.0,11.32570294445515,2741.6890782624364,769.2795230511645,70.05822325
hang,0.2387190684133915,0.3514129443938013,0.2255511588468061,0.1721611721611721,0.2054958183990442,0.1588785046728972,0.2269938650306748,0.1932457786116322,0.0833333333333333,195.5,10.972295118548349,8267.685117991896,770.5224614809347,18.366854
CG34015,0.2780203784570597,0.1599817684594348,0.4194460146975692,0.2051282051282051,0.1911589008363202,0.2429906542056074,0.4110429447852761,0.5178236397748592,0.2638888888888889,368.75,10.009792430628089,652.9648218609144,257.827493464646,43.56538449999999
CG13003,0.3255701115963125,0.1257976298997265,0.8524590163934426,2.791208791208791,0.1433691756272401,0.7632398753894081,0.1615541922290388,0.5784865540963102,0.1666666666666666,375.0,9.28430877013616,729.6765448823347,57.93704503119235,2.21045625
CG4872,0.0786026200873362,0.0341841385597082,0.073487846240814,0.0439560439560439,0.05973715651135,0.0373831775700934,0.016359918200409,0.1063164477798624,0.0277777777777777,405.0,9.47487377548976,553.65059043927,73.59056590984987,49.663438750000005
Nprl2,0.059194565744784,0.0337283500455788,0.0700960994912379,0.1025641025641025,0.043010752688172,0.0311526479750778,0.0674846625766871,0.0637898686679174,0.0138888888888888,256.0,8.94429423295632,1656.56746201847,330.57948430376973,30.33295425
CG16700,0.0334788937409024,0.0205104831358249,0.0582249858677218,0.0219780219780219,0.03584229390681,0.0311526479750778,0.0306748466257668,0.0175109443402126,0.2222222222222222,255.75,8.600971810267364,734.033802774576,182.18204831700413,10.17525525
beta-Spec,0.7661329451722465,0.4512306289881495,0.918032786885246,1.0732600732600732,0.6320191158900836,0.5077881619937694,0.721881390593047,1.3114446529080674,0.3333333333333333,387.75,11.8284230855333,16616.531312562835,1381.5875096599802,37.00419325
Ada3,0.051916545366327,0.0428441203281677,0.07687959299039,0.0512820512820512,0.045400238948626,0.0560747663551401,0.0490797546012269,0.0844277673545966,0.0694444444444444,160.25,9.72005917478106,3193.61451460944,354.815631523412,36.6751775
ari-1,0.2557011159631246,0.1412944393801276,0.285472018089316,0.2967032967032967,0.1851851851851851,0.4299065420560747,0.2576687116564417,0.3552220137585991,0.6527777777777778,495.0,9.23578860306623,3134.762408501163,644.7553743848945,24.753511
wgn,0.0955846676370693,0.0305378304466727,0.3968343697003957,0.0512820512820512,0.068100358422939,0.0841121495327102,0.4519427402862985,0.0700437773608505,0.0555555555555555,249.25,11.300590810152649,2508.58745729191,1738.0706675856873,22.25047575
Nup35,0.1858321203299369,0.121239744758432,0.283776144714528,0.2234432234432234,0.1565113500597371,0.1121495327102803,0.2494887525562372,0.2858036272670419,0.0694444444444444,426.75,10.88039034029785,3917.73879652886,714.1791876521952,174.193176
CG18259,0.0829694323144104,0.0460346399270738,0.0870548332391181,0.1098901098901098,0.065710872162485,0.043613707165109,0.0572597137014314,0.0875547217010631,0.0416666666666666,435.0,8.568811917003096,2206.18486713152,400.5686491879228,83.50208175
Usp39,0.101407083939835,0.0670009115770282,0.1305822498586772,0.0769230769230769,0.064516129032258,0.0965732087227414,0.1226993865030674,0.1263289555972482,0.0694444444444444,265.75,10.9727854410998,3455.032016250647,473.7876688574735,56.32205725
CG7332,0.1858321203299369,0.1048313582497721,0.2515545505935557,0.2161172161172161,0.1505376344086021,0.1744548286604361,0.1963190184049079,0.2345215759849906,0.0555555555555555,305.0,10.5342163324218,4909.14417229524,843.8757296142401,78.49297275
CG33939,0.1824357108199903,0.0410209662716499,0.0423968343697004,0.0329670329670329,0.1469534050179211,1.0031152647975077,0.0940695296523517,0.0168855534709193,0.0555555555555555,598.75,11.6819362166711,851.6442617513017,46.898738961297525,71.30474425
Rcd-1,0.2736535662299854,0.2260711030082041,0.3849632560768796,0.2893772893772894,0.2043010752688172,0.1682242990654205,0.3578732106339468,0.3458411507191995,0.2361111111111111,660.5,11.9352847349601,10223.474397011996,2318.489518282905,251.02661525
Ubqn,0.2401746724890829,0.1239744758432087,0.3261729790842284,0.2417582417582417,0.1744324970131421,0.2710280373831775,0.2924335378323108,0.3721075672295184,0.1527777777777778,797.0,12.3907372687353,21696.592082273262,4084.40885918987,262.61546450000003
CG14232,0.1625424551188743,0.0697356426618049,0.1865460712266817,0.2747252747252747,0.1290322580645161,0.0716510903426791,0.130879345603272,0.2357723577235772,0.0416666666666666,158.5,10.26623484699115,1618.9437651253436,250.66776511132124,35.13394375
zld,0.3449781659388646,0.2962625341841385,0.3159977388355003,0.1648351648351648,0.3381123058542413,0.1183800623052959,0.261758691206544,0.1350844277673546,0.0416666666666666,228.5,11.595540416263049,4334.673437066193,776.4163265143583,15.6256125
CG9578,0.0587093643862202,0.0542388331814038,0.0932730356133408,0.0732600732600732,0.048984468339307,0.0373831775700934,0.1124744376278118,0.0737961225766103,0.0416666666666666,253.5,11.1784424143359,2916.0139700194763,331.5847317886765,87.58332575000001
Syx16,0.1834061135371179,0.0870556061987238,0.1950254381006218,0.2051282051282051,0.1493428912783751,0.1433021806853582,0.1717791411042944,0.2257661038148843,0.1666666666666666,356.75,9.10194799739783,1540.3836490471567,287.2627936997658,67.89132099999999
GstT3,0.0422125181950509,0.040109389243391,0.1565856416054268,0.0109890109890109,0.028673835125448,0.043613707165109,0.1370143149284253,0.2001250781738586,0.0,351.0,10.9670016687356,2192.3216663561834,534.6990120804745,17.348794
CG1812,0.0630761766132945,0.0460346399270738,0.0723572639909553,0.0805860805860805,0.046594982078853,0.0778816199376947,0.0777096114519427,0.1050656660412758,0.0694444444444444,235.5,9.443290802427567,2694.6148895593733,733.6032996812205,21.590077250000004
CG15445,0.1096555070354197,0.0519598906107566,0.0904465799886941,0.1098901098901098,0.048984468339307,0.1588785046728972,0.1002044989775051,0.0625390869293308,0.0694444444444444,173.75,9.97243858736199,2236.31037659543,333.6113263575355,43.11275175
fliI,0.0596797671033478,0.0287146763901549,0.0559638213680045,0.0549450549450549,0.037037037037037,0.0685358255451713,0.0674846625766871,0.066916823014384,0.0555555555555555,225.0,10.1088559642924,3380.0777037570697,425.2990766285135,18.032832
Hlc,0.0635613779718583,0.0574293527803099,0.0859242509892594,0.0586080586080586,0.04778972520908,0.0373831775700934,0.0715746421267893,0.0844277673545966,0.1111111111111111,238.75,11.40580628394385,3434.7229532984097,498.0009485825645,61.79059025
mst,0.056768558951965,0.031905195989061,0.0667043527416619,0.0219780219780219,0.02389486260454,0.0093457943925233,0.065439672801636,0.0662914321450906,0.0,162.25,10.3820470438265,3074.8846238404367,339.339582966062,38.92186275
Usp2,0.2581271227559437,0.1244302643573382,0.2769926512153759,0.3882783882783883,0.2293906810035842,0.2803738317757009,0.2556237218813906,0.5078173858661663,0.1527777777777778,169.0,10.1701941690182,4474.672821294377,627.4674824714111,33.3556915
CG12576,0.3905870936438622,0.105742935278031,0.3538722442057659,0.706959706959707,0.3751493428912784,0.3707165109034268,0.3190184049079754,0.4008755472170106,0.0833333333333333,617.75,11.17881966264935,5219.065478145563,846.6429881332872,90.71517525
CG17598,0.1125667151868025,0.0715587967183227,0.1791972866026003,0.1208791208791208,0.0991636798088411,0.1308411214953271,0.1370143149284253,0.16635397123202,0.1527777777777778,454.0,10.9520624440642,2378.9976866206234,257.4658809699608,30.598344750000003
CG17168,0.1649684619116933,0.1061987237921604,0.2244205765969474,0.2197802197802197,0.1182795698924731,0.1775700934579439,0.1697341513292433,0.2201375859912445,0.2083333333333333,312.75,11.40426454757435,1974.4650015978705,323.53921569943304,38.93358575
Zir,0.1246967491508976,0.1098450319051959,0.2566421707179197,0.1868131868131868,0.1206690561529271,0.2024922118380062,0.2351738241308793,0.2457786116322701,0.2222222222222222,180.0,9.842893498663065,5253.3993097844295,349.7839857442482,10.838855
kis,1.082484230955847,1.0054694621695532,1.371961560203505,1.26007326007326,1.031063321385902,1.0841121495327102,1.3067484662576687,1.300187617260788,1.0555555555555556,629.25,12.1001814257858,16256.441908573368,1967.1837546307124,20.104803
Rpp30,0.0727802037845705,0.0469462169553327,0.0960994912379875,0.0769230769230769,0.050179211469534,0.0373831775700934,0.1083844580777096,0.0888055034396497,0.0416666666666666,206.25,11.982124285597,1983.5187124516,367.9784472820321,63.902975
CG11555,0.2110625909752547,0.1362807657247037,0.2899943470887507,0.2600732600732601,0.1804062126642771,0.102803738317757,0.3721881390593047,0.4302689180737961,0.0277777777777777,319.25,12.07215746801555,1898.2862063652235,332.5338421356502,83.11099324999999
CG17078,0.1101407083939835,0.0651777575205104,0.1158846806105144,0.1648351648351648,0.07168458781362,0.0747663551401869,0.1002044989775051,0.0906816760475297,0.0694444444444444,218.25,8.633183729394151,3801.026294508296,469.07680768462046,64.89853025
Nle,0.0407569141193595,0.0387420237010027,0.0497456189937818,0.0732600732600732,0.052568697729988,0.0124610591900311,0.0674846625766871,0.0681676047529706,0.0,250.75,12.126018680463,3576.5711875257,601.3461742844595,70.23064125
CG3862,0.0354196991751576,0.0232452142206016,0.0740531373657433,0.0659340659340659,0.029868578255675,0.0342679127725856,0.0961145194274028,0.0656660412757973,0.0277777777777777,247.0,8.84894281989356,1237.2669813606565,217.94821129181776,37.6424955
drongo,0.86608442503639,0.4471285323609845,0.6879592990390051,1.8424908424908424,0.4671445639187574,0.5015576323987538,0.4560327198364008,0.9224515322076298,3.138888888888889,576.75,11.902468370369949,5695.530804334353,1386.3746919566574,66.55645625
dbe,0.146045608927705,0.1112123974475843,0.141888072357264,0.1758241758241758,0.1254480286738351,0.0685358255451713,0.2188139059304703,0.1638524077548467,0.0138888888888888,270.0,10.48545781859455,3573.5543081651103,712.773218492479,90.2980445
PNUTS,0.6467734109655507,0.5127620783956244,0.8405879027699266,0.8534798534798534,0.5316606929510155,0.4984423676012461,0.7484662576687117,0.9774859287054408,0.7638888888888888,751.0,8.838868261996726,8600.739354280873,1697.06763905121,72.55189275000001
Atg4a,0.2455118874332848,0.1481312670920692,0.3516110797060486,0.2014652014652014,0.1648745519713261,0.3146417445482866,0.2576687116564417,0.3583489681050656,0.2083333333333333,176.5,11.1951988105612,2964.778125671963,337.84269435211473,62.71469225
MFS3,0.1314895681707908,0.3076572470373747,0.3210853589598643,0.0769230769230769,0.1194743130227001,0.3426791277258567,1.8813905930470347,0.16447779862414,0.0694444444444444,315.5,11.339075445252451,6095.166124343116,855.9976631594925,92.614341
IntS14,0.0553129548762736,0.040109389243391,0.0757490107405313,0.0769230769230769,0.050179211469534,0.0654205607476635,0.0777096114519427,0.1006879299562226,0.0138888888888888,252.0,9.162717720774957,2287.3875262204133,325.505534956299,37.497441
CG17646,0.8500727802037845,0.2119416590701914,0.6071226681741096,1.8534798534798536,0.6499402628434886,0.9034267912772586,0.3190184049079754,1.6604127579737336,1.8472222222222223,397.0,9.08623088129296,707.3172579456008,185.01233901088824,7.26910525
CG17712,0.1717612809315866,0.0966271649954421,0.2131147540983606,0.2417582417582417,0.1541218637992831,0.1557632398753894,0.2106339468302658,0.1738586616635397,0.1388888888888889,545.25,9.992249341253984,2539.17877800158,320.42698149932926,62.65578024999999
Npc2a,0.0655021834061135,0.0346399270738377,0.0638778971170152,0.0109890109890109,0.050179211469534,0.0965732087227414,0.1226993865030674,0.3846153846153846,0.2222222222222222,199.25,10.305903833809651,504.7440397642974,97.0449066434425,31.01199775
GlyP,0.1067442988840368,0.1768459434822242,0.1690220463538722,0.1428571428571428,0.1851851851851851,0.0716510903426791,0.4049079754601227,0.0356472795497185,0.0277777777777777,200.25,9.390123181470756,12559.058825255372,1259.4143069212037,120.29865
tho2,0.1377971858321203,0.097538742023701,0.1978518937252685,0.1538461538461538,0.1087216248506571,0.1526479750778816,0.1983640081799591,0.1863664790494058,0.0694444444444444,184.5,9.88756285176032,7698.607381445953,784.1124399682826,22.0101505
AIF,0.098981077147016,0.0556061987237921,0.1266252119841718,0.1391941391941392,0.069295101553166,0.0467289719626168,0.1288343558282208,0.1688555347091932,0.0,338.75,10.610537904442053,3672.997089061737,979.0077797305072,37.44033475
CG34174,0.1271227559437166,0.0715587967183227,0.1639344262295081,0.1501831501831501,0.1158900836320191,0.0809968847352024,0.1656441717791411,0.2045028142589118,0.0694444444444444,238.5,9.747611045482376,659.994838542964,157.77983095452902,41.00578175
CG15387,0.4929645803008248,0.3195077484047402,0.7213114754098361,0.5128205128205128,0.3488649940262843,0.3302180685358255,0.6134969325153374,0.7861163227016885,0.1527777777777778,553.5,9.12426582770599,2686.1007369793265,445.88844291271823,145.8391805
Sec24CD,0.6191169335274139,0.3231540565177757,0.8750706613906162,0.6703296703296703,0.4958183990442055,0.7040498442367601,0.7627811860940695,1.16447779862414,0.2916666666666667,777.75,11.3671403224604,9541.94514765751,963.9086310100444,70.26884650000001
Taf10,0.509946627850558,0.3154056517775752,0.6941775014132278,0.663003663003663,0.4181600955794504,0.4517133956386293,0.621676891615542,0.7529706066291432,0.4861111111111111,299.25,10.12150987221465,2417.5119160186664,529.272459184974,163.241533
colt,1.341581756428918,0.6841385597082954,1.514414923685698,1.347985347985348,1.2520908004778972,0.5327102803738317,1.458077709611452,1.5347091932457786,0.2083333333333333,469.0,10.94846385470995,6884.463750400064,730.9480703140171,175.530656
Sbat,0.319262493934983,0.1832269826800364,0.467495760316563,0.304029304029304,0.2532855436081243,0.1838006230529595,0.3292433537832311,0.5972482801751094,0.1805555555555555,164.0,10.9542329381898,1113.94583165259,111.99221031056092,141.0271045
Rrp1,0.2605531295487627,0.1823154056517775,0.220463538722442,0.3186813186813186,0.2473118279569892,0.0373831775700934,0.2331288343558282,0.1832395247029393,0.0138888888888888,332.0,10.97003376984175,15389.1256622336,2384.58230919102,202.30371825
gammaTub23C,0.0650169820475497,0.0879671832269826,0.1288863764838892,0.0219780219780219,0.037037037037037,0.02803738317757,0.1574642126789366,0.0963101938711694,0.0138888888888888,259.5,11.37878017946505,6236.862234556823,920.0464720904794,90.01025999999999
Pif1,0.024745269286754,0.011394712853236,0.0180893159977388,0.0256410256410256,0.013142174432497,0.0062305295950155,0.0245398773006134,0.0250156347717323,0.0,230.25,7.471270638622375,2421.06479714672,497.7157006584565,32.425811
LeuRS,0.2765647743813683,0.1321786690975387,0.3487846240814019,0.3443223443223443,0.2341696535244922,0.2274143302180685,0.4069529652351738,0.50093808630394,0.0416666666666666,784.5,11.814358391608,7892.42405816228,1258.540000863557,71.60796025
CG17593,0.4245511887433285,0.1777575205104831,0.5505935556811759,0.3113553113553113,0.3249701314217443,0.3208722741433021,0.5112474437627812,0.6829268292682927,0.125,497.0,12.37857900629145,3497.432479569683,378.9329928885264,47.4854225
Elp3,0.0417273168364871,0.0264357338195077,0.0457885811192764,0.0659340659340659,0.027479091995221,0.0186915887850467,0.0449897750511247,0.0537836147592245,0.0,457.25,10.72422154593705,3773.1435974333863,682.3143042021785,60.737457
CG3355,0.1115963124696749,1.288514129443938,2.255511588468061,0.0512820512820512,0.2102747909199522,1.3613707165109037,0.2004089979550102,0.115697310819262,45.81944444444444,324.25,13.09468115153215,383.57348384456,67.39066057897125,48.818851
CG15629,0.0684133915574963,0.0013673655423883,0.1628038439796495,0.0293040293040293,0.008363201911589,0.0155763239875389,0.1124744376278118,0.0687929956222639,0.0138888888888888,272.25,10.83195479164305,121.31721829841467,384.083672831888,6.206045
CG11927,0.0655021834061135,0.0533272561531449,0.1006218202374222,0.0769230769230769,0.043010752688172,0.0654205607476635,0.1165644171779141,0.0762976860537836,0.0694444444444444,173.75,9.844074327840026,1809.5070104055933,255.840565117234,37.63269075
Mon1,0.0819990295972828,0.0451230628988149,0.0972300734878462,0.0879120879120879,0.060931899641577,0.0965732087227414,0.1002044989775051,0.1006879299562226,0.125,262.0,9.05225253458922,1315.9728412401537,160.13251034374792,24.4185205
CG8892,0.131004366812227,0.0907019143117593,0.1905031091011871,0.1355311355311355,0.089605734767025,0.1121495327102803,0.1451942740286298,0.2007504690431519,0.0972222222222222,178.25,11.28641232935415,1432.66766549797,194.19017029051724,32.856977
CG11147,0.0116448326055312,0.0050136736554238,0.1972866026003391,0.1465201465201465,0.014336917562724,0.102803738317757,0.1922290388548057,0.0118824265165728,0.0138888888888888,299.25,7.990785163087175,147.6064146948,323.42964493906373,1.862193
CG9044,0.0514313440077632,0.0341841385597082,0.0740531373657433,0.0512820512820512,0.037037037037037,0.1401869158878504,0.065439672801636,0.0675422138836773,0.3194444444444444,378.25,9.33367969460898,1423.63307029956,359.5378809087665,11.32856
CG9107,0.1858321203299369,0.2301731996353692,0.1921989824759751,0.1172161172161172,0.1123058542413381,0.0342679127725856,0.2822085889570552,0.2132582864290181,0.0972222222222222,272.25,9.851575072232006,3011.832601420357,634.8758376824528,97.74052575
CG13994,0.1581756428918,0.137648131267092,0.3227812323346523,0.0695970695970696,0.1373954599761051,0.1214953271028037,0.3006134969325153,0.3452157598499062,0.1666666666666666,560.0,11.1462998710406,1289.2750343075334,208.1205456925905,83.5048025
Fic,0.0601649684619116,0.0246125797629899,0.0780101752402487,0.0842490842490842,0.038231780167264,0.0716510903426791,0.0613496932515337,0.091307066916823,0.0416666666666666,443.0,8.895080221237075,1014.479738451984,356.712756379427,21.08070025
CG9536,0.0810286268801552,0.0309936189608021,0.1006218202374222,0.0842490842490842,0.057347670250896,0.0498442367601246,0.0961145194274028,0.1125703564727955,0.0416666666666666,274.75,10.00887002205525,1875.0393471954867,254.8200563609657,36.16098675
Nhe3,0.0378457059679767,0.0264357338195077,0.0570944036178632,0.0659340659340659,0.034647550776583,0.0467289719626168,0.0470347648261758,0.0756722951844903,0.0277777777777777,209.0,8.742036091168185,2712.582352352193,805.7950467213137,31.68834975
Aatf,0.1125667151868025,0.0765724703737465,0.110231769361221,0.1245421245421245,0.064516129032258,0.0747663551401869,0.1431492842535787,0.1707317073170731,0.0,162.75,11.3460569999052,1724.356327746637,315.22617571820297,31.96289625
x16,0.3483745754488112,0.2575205104831358,0.5115884680610514,0.3882783882783883,0.2795698924731182,0.2180685358255451,0.4887525562372188,0.5778611632270169,0.1111111111111111,226.75,12.3724532655968,4916.646585749637,636.7154559777475,78.82668775
Gas41,0.0752062105773896,0.0455788514129443,0.1057094403617863,0.1208791208791208,0.065710872162485,0.0591900311526479,0.1165644171779141,0.1125703564727955,0.0416666666666666,477.0,9.990955124148275,1020.0799907874708,313.20317431565803,57.748241750000005
Gart,0.0286268801552644,0.0560619872379216,0.0525720746184284,0.0329670329670329,0.045400238948626,0.0031152647975077,0.0838445807770961,0.0331457160725453,0.0555555555555555,201.25,9.028813647399886,10328.08038854292,1798.0748201931974,144.16105299999998
chm,0.0465793304221251,0.048313582497721,0.1096664782362916,0.0695970695970696,0.058542413381123,0.0903426791277258,0.0879345603271983,0.123827392120075,0.1666666666666666,169.25,9.03782305201217,2347.786655117027,384.1427155593168,29.89801325
