,source,target,coef_mean,coef_abs,p,-logp
24968,Sox14,blow,0.07116271,0.07116271,0.0028287261833799546,2.5484090895887683
24969,ems,blow,-0.109824054,0.109824054,1.1098960287211659e-07,6.954717702535461
24970,bab2,blow,0.039446346,0.039446346,0.0007363943689254892,3.132889541126656
24971,cad,blow,0.0019851436,0.0019851436,0.013353104211920609,1.8744177616107514
24972,RunxA,blow,-0.0022140925,0.0022140925,4.4363383819685385e-06,5.352975335422567
24973,slp2,blow,-0.001952855,0.001952855,0.6166249144991802,0.20997893174879576
24974,gem,blow,0.006741228,0.006741228,0.0003654115626071308,3.4372177145176233
24975,Hey,blow,0.0009996286,0.0009996286,0.5414060911123919,0.2664768624893771
24976,rn,blow,0.0076026567,0.0076026567,0.05524110729141609,1.257737624703613
24977,D,blow,-0.005805332,0.005805332,0.008192912915438718,2.086561661342902
24978,gcm,blow,0.0042198063,0.0042198063,0.00029998398071108957,3.522901936195439
24979,slp1,blow,0.0030673682,0.0030673682,0.22631614317676318,0.6452844666261883
24980,Abd-B,blow,-0.040814757,0.040814757,0.0004218088877560167,3.3748842736654536
24981,fd19B,blow,0.002498125,0.002498125,1.6473204649407868e-06,5.783221906223636
24982,kay,blow,0.18160492,0.18160492,5.184267409763181e-22,21.285312605210507
24983,fd96Cb,blow,0.0031419168,0.0031419168,0.5483907994431636,0.26090984014179447
24984,CG5953,blow,-0.010515072,0.010515072,0.10357151975513529,0.9847596510929975
24985,ems,bnb,0.0035687399,0.0035687399,0.0015086811968065147,2.8214025223816623
24986,bab2,bnb,0.010790744,0.010790744,1.1180315026623627e-07,6.951545959204804
24987,RunxA,bnb,0.00020538789,0.00020538789,0.005694373149472506,2.2445540771527153
24988,E(spl)m8-HLH,bnb,0.019523777,0.019523777,4.857119325037833e-15,14.313621227066614
24989,Dfd,bnb,0.0032521186,0.0032521186,1.5618157697811816e-08,7.806370196378185
24990,retn,bnb,0.0018764138,0.0018764138,4.497555562866128e-09,8.347023462668991
24991,peb,bnb,-0.004676317,0.004676317,0.0046458391825798355,2.3329358275377126
24992,SoxN,bnb,0.00032804674,0.00032804674,0.2621410844614469,0.5814649082536711
24993,Awh,bnb,0.0024631259,0.0024631259,0.0029729472419346877,2.5268127977375254
24994,CG10654,bnb,-8.1754544e-05,8.1754544e-05,0.6705690409449028,0.17355650109682524
24995,E5,bnb,0.017473992,0.017473992,1.2324718083610655e-14,13.90922300601686
24996,bap,bnb,0.0003096228,0.0003096228,0.40833177223738604,0.38898682637009474
24997,h,bnb,0.004179208,0.004179208,0.0010054169745394468,2.997653786815738
24998,dve,bnb,0.006691613,0.006691613,7.600450380550722e-09,8.119160671930716
24999,vri,bnb,-5.0594084e-05,5.0594084e-05,0.9406122247420865,0.026589381210255725
25000,ab,bnb,0.018129727,0.018129727,5.2381119342944006e-11,10.28082522528326
25001,Mes2,bnb,0.0040882984,0.0040882984,5.716207757271232e-13,12.242891995032087
25002,nub,bnb,0.004601472,0.004601472,1.782156305786092e-06,5.749054208400468
25003,Hand,bnb,-0.00084482593,0.00084482593,0.0659796959907963,1.1805896898489319
25004,slbo,bnb,0.007160667,0.007160667,9.144616285841284e-15,14.038834513089476
25005,rn,bnb,0.007788992,0.007788992,1.8273131149345864e-07,6.738187028762947
25006,repo,bnb,0.0040962547,0.0040962547,2.4735469106315074e-06,5.606679848859445
25007,NK7.1,bnb,-0.0037442418,0.0037442418,0.0006676460181666595,3.1754537367814764
25008,vvl,bnb,0.0026343802,0.0026343802,0.05742140148720244,1.2409262118616193
25009,Stat92E,bnk,6.64016e-05,6.64016e-05,1.025682121850627e-06,5.988987214386529
25010,D,bnk,-0.00011335207,0.00011335207,1.4272226596832626e-09,8.845508267720419
25011,fd19B,bnk,3.0018913e-05,3.0018913e-05,3.6213210537346474e-08,7.441132970437228
25012,Dfd,bnk,3.1778545e-05,3.1778545e-05,0.0001253184984591869,3.9019848173874934
25013,kay,bnk,7.292453e-05,7.292453e-05,0.01946555776680051,1.71073314747764
25014,Awh,bnk,0.00035072447,0.00035072447,5.9005872544421405e-08,7.229104763159244
25015,peb,bnk,2.447418e-05,2.447418e-05,0.5636952588263626,0.24895561796357585
25016,retn,bnk,-9.63851e-05,9.63851e-05,1.501900668823769e-11,10.823358789308035
25017,Sox21a,bnk,-4.0735085e-05,4.0735085e-05,6.98985213290938e-06,5.155532011456144
25018,E5,bnk,4.0717976e-05,4.0717976e-05,0.04373719678885188,1.3591490552751972
25019,Abd-B,bnk,-0.00041525363,0.00041525363,5.0777552734239985e-08,7.294328234136322
25020,so,bnk,-0.00010002424,0.00010002424,3.275848888052404e-05,4.484676140061383
25021,Scr,bnk,-2.9657189e-05,2.9657189e-05,0.08307780078453635,1.0805150085233366
25022,cad,bnk,6.3003165e-05,6.3003165e-05,2.08639092994467e-11,10.680604313929166
25023,bs,bnk,-0.0002355074,0.0002355074,5.948060624221236e-09,8.225624613682266
25024,repo,bnk,-5.37345e-05,5.37345e-05,2.4056915597800256e-05,4.6187600554967805
25025,kni,bnk,0.00028722742,0.00028722742,2.650028511658322e-10,9.576749453463469
25026,oc,bnk,-9.1466056e-05,9.1466056e-05,0.0024356854212580128,2.6133788033272958
25027,Ptx1,bnk,-2.823843e-06,2.823843e-06,0.6828891427021477,0.1656497921022562
25028,org-1,bnl,0.043461133,0.043461133,1.98669138296058e-15,14.701869591917369
25029,bab2,bnl,-0.04005603,0.04005603,7.725067221551267e-09,8.112097732767625
25030,grn,bnl,-0.09360167,0.09360167,6.079979752260844e-12,11.216097867025955
25031,ac,bnl,0.014042224,0.014042224,0.02657456062879968,1.575533907164599
25032,Doc3,bnl,0.014948439,0.014948439,0.00026639530289259604,3.57447343695598
25033,jigr1,bnl,0.06354918,0.06354918,9.692918673205497e-10,9.013545431121793
25034,dmrt99B,bnl,0.0016090048,0.0016090048,0.39797993179769375,0.4001388267435486
25035,Doc1,bnl,-0.03264414,0.03264414,1.2740946432417402e-10,9.894798310218112
25036,bi,bnl,-0.015117965,0.015117965,0.0010147748092298827,2.993630322242823
25037,fd19B,bnl,-0.005157901,0.005157901,1.5889102152234327e-09,8.798900642839627
25038,gsb,bnl,0.0068783616,0.0068783616,0.00020289907217067537,3.692719938930563
25039,mid,bnl,-0.036869153,0.036869153,1.4519848843768544e-09,8.838037904755685
25040,NK7.1,bnl,0.021885341,0.021885341,3.582264615617556e-06,5.445842336728775
25041,H15,bnl,0.008198145,0.008198145,0.0012543787942260606,2.901571296519053
25042,dve,bnl,-0.027400607,0.027400607,4.239572679256592e-06,5.372677915198144
25043,ems,bol,0.0030499178,0.0030499178,2.438671088242813e-06,5.612846770491398
25044,bab2,bol,0.010885506,0.010885506,6.224015230962298e-10,9.205929353242855
25045,Stat92E,bol,0.0018174425,0.0018174425,4.353788510243839e-07,6.3611326710838245
25046,fd19B,bol,0.00022803777,0.00022803777,7.296370293182775e-06,5.1368931335331
25047,kay,bol,-0.000686165,0.000686165,0.2955092635060557,0.5294289004798314
25048,eve,bol,0.00022879243,0.00022879243,0.00011594975986043389,3.935730146477451
25049,sr,bol,-0.0001750866,0.0001750866,0.6900781298111309,0.1611017361831203
25050,sc,bol,0.00026293498,0.00026293498,0.4752009274140887,0.3231227204459956
25051,Hr83,bol,0.0005305475,0.0005305475,1.6650301388648958e-08,7.778577900881835
25052,Awh,bol,0.0033048918,0.0033048918,3.4799465267010916e-08,7.45842742942614
25053,peb,bol,-0.0064721643,0.0064721643,3.9826367452073414e-11,10.399829303619885
25054,Hey,bol,-0.00022401786,0.00022401786,0.4655533690400556,0.33203052617341505
25055,retn,bol,-0.000352991,0.000352991,0.00012672995181819553,3.897120730246189
25056,en,bol,0.004004016,0.004004016,4.507629835613205e-06,5.3460517552149245
25057,twi,bol,0.0010032794,0.0010032794,1.807255234176426e-08,7.7429805087745756
25058,jigr1,bol,-0.0011967404,0.0011967404,0.002243060621155376,2.6491589889772196
25059,E5,bol,0.01113468,0.01113468,1.4157595072161538e-12,11.849010513284234
25060,dve,bol,-0.00042458446,0.00042458446,0.1930344751751648,0.714365120830288
25061,sens,bol,0.00047382075,0.00047382075,0.01981397962293102,1.7030282879798448
25062,Optix,bol,-0.008647189,0.008647189,9.597973242516005e-12,11.017820465139568
25063,vri,bol,0.0023762973,0.0023762973,3.759232503342363e-10,9.424900812941157
25064,slp1,bol,-0.00010216916,0.00010216916,0.7485385461914478,0.12578583063527604
25065,bi,bol,-4.7613896e-05,4.7613896e-05,0.8980876324772703,0.04668128421860785
25066,cad,bol,-8.920047e-05,8.920047e-05,0.006926548038296011,2.159483149432279
25067,Mes2,bol,-0.00054022996,0.00054022996,0.02500084280178297,1.6020453506081982
25068,scrt,bol,-0.0012558924,0.0012558924,2.9265117360864657e-10,9.533649729910515
25069,nub,bol,0.0009440081,0.0009440081,0.010839615274800643,1.9649861317271717
25070,bs,bol,-3.4798675e-05,3.4798675e-05,0.9395744437673974,0.027068804454819705
25071,opa,bol,0.004331795,0.004331795,1.5556547244840196e-09,8.8080867877389
25072,slbo,bol,0.012810662,0.012810662,5.990387066450335e-10,9.222545114940822
25073,rn,bol,-0.0032151348,0.0032151348,8.812588978652891e-09,8.054896485008445
25074,pdm3,bol,-0.00220229,0.00220229,0.00014090157998749236,3.8510841369403086
25075,erm,bol,0.0,0.0,,-0.0
25076,repo,bol,0.00094623654,0.00094623654,0.0019530302966736565,2.70929101960199
25077,H15,bol,-0.00047680817,0.00047680817,0.0890916471939446,1.0501630114246865
25078,Atf3,bol,0.008103112,0.008103112,3.470969459639829e-14,13.459549207581325
25079,fd96Cb,bond,-0.0534121,0.0534121,3.4861899516787295e-10,9.457648953221891
25080,twi,bond,0.032583293,0.032583293,0.0011053895866460159,2.9564846310184696
25081,rn,bond,-0.03333678,0.03333678,0.0006098537479695598,3.214774302801159
25082,pdm3,bond,-0.023384877,0.023384877,0.014311935392294932,1.8443016329516624
25083,jigr1,bond,0.075393334,0.075393334,0.0008246513869961884,3.0837296062390713
25084,ovo,bond,0.09692574,0.09692574,2.866133700010718e-07,6.542703554405336
25085,vri,bond,0.21567854,0.21567854,7.300222532168497e-14,13.136663901109708
25086,slp1,bond,-0.007797272,0.007797272,0.036697640254563776,1.4353618610168553
25087,svp,bond,-0.071030624,0.071030624,0.0001948246714016472,3.7103560475849777
25088,fd19B,bond,-0.002973206,0.002973206,0.07523014813106173,1.123608083037394
25089,eve,bond,-0.0024613305,0.0024613305,0.020639788172066867,1.6852947642238258
25090,gl,bond,0.010060142,0.010060142,0.025913102489579617,1.5864805872672874
25091,dar1,borr,0.022633033,0.022633033,1.5071054952781427e-10,9.821856346614632
25092,klu,borr,0.020611975,0.020611975,3.4797813073888586e-06,5.458448049150742
25093,Sp1,borr,0.0066212504,0.0066212504,0.00042485155482948657,3.3717627880202348
25094,ovo,borr,-0.0111415945,0.0111415945,1.8659510097589275e-05,4.7290997627710105
25095,luna,borr,0.027645778,0.027645778,1.9937269648226577e-15,14.700334317333265
25096,kni,borr,-0.0044669,0.0044669,0.16946201993967575,0.7709276212300525
25097,CG42741,borr,0.01788339,0.01788339,3.825467847463728e-07,6.417315443870656
25098,fd19B,borr,0.0029626994,0.0029626994,3.8557364289808073e-13,12.413892661323025
25099,gl,borr,0.00038065703,0.00038065703,0.40414438882749804,0.3934634466023388
25100,ems,bru2,-0.035341606,0.035341606,0.001457555273078843,2.836374967040316
25101,bab2,bru2,0.010547059,0.010547059,0.1901140955277459,0.7209856822772274
25102,RunxA,bru2,-0.009831312,0.009831312,4.865076979332671e-10,9.31291028356934
25103,ac,bru2,-0.037961535,0.037961535,1.308151957791617e-05,4.883341804484837
25104,Dll,bru2,0.010496507,0.010496507,4.3870962610047965e-05,4.3578228362664575
25105,aop,bru2,0.079088636,0.079088636,1.0595828438820767e-07,6.974865082148744
25106,B-H1,bru2,-0.016780639,0.016780639,0.22849923514308373,0.6411152493083284
25107,fd19B,bru2,-0.00393363,0.00393363,2.4927904400105427e-06,5.603314229547737
25108,gsb,bru2,-0.00022299292,0.00022299292,0.9061419923926695,0.04280374307287027
25109,sc,bru2,-0.017669154,0.017669154,0.01109453623980423,1.9548908468978048
25110,Awh,bru2,-0.023217492,0.023217492,0.0007659131546478245,3.115820471353616
25111,Eip74EF,bru2,-0.014704371,0.014704371,0.08922433467067624,1.0495166818136723
25112,Ets21C,bru2,-0.003320644,0.003320644,0.6969840552256787,0.15677715706226342
25113,Sp1,bru2,0.028596576,0.028596576,0.0013377897611301338,2.873612132274625
25114,jigr1,bru2,-0.032719884,0.032719884,2.5037999306244556e-08,7.601400376938123
25115,E5,bru2,-0.027448455,0.027448455,0.0002664432150568271,3.5743953345369666
25116,Abd-B,bru2,-0.022698814,0.022698814,9.667277002806907e-05,4.01469583710516
25117,pnr,bru2,0.023257038,0.023257038,0.0018833452941630546,2.7250700487555237
25118,Sox15,bru2,-0.041706648,0.041706648,3.7046082230480593e-09,8.431257713613096
25119,dve,bru2,0.014945966,0.014945966,0.03357008315765006,1.4740475829443076
25120,sens,bru2,-0.019215042,0.019215042,1.5920082799732562e-09,8.798054677843737
25121,E(spl)mgamma-HLH,bru2,-0.088120304,0.088120304,4.739956624001884e-05,4.324225632596553
25122,tx,bru2,0.008763914,0.008763914,0.31710542512991013,0.49879632787568956
25123,B-H2,bru2,0.03435285,0.03435285,1.4762953218214782e-07,6.830826756464056
25124,Ubx,bru2,-0.0055655865,0.0055655865,0.7047046729188635,0.15199284867280666
25125,Scr,bru2,-0.0061377417,0.0061377417,0.3805151500526698,0.41962804729474457
25126,E(spl)mbeta-HLH,bru2,-0.04283062,0.04283062,0.005406025157748542,2.2671219375781098
25127,slp1,bru2,-0.006440271,0.006440271,0.0007782644165775019,3.108872825695795
25128,pnt,bru2,0.14762248,0.14762248,1.5864119065419594e-07,6.799584039267916
25129,vnd,bru2,-0.00012244344,0.00012244344,0.9579567654135682,0.01865409109475472
25130,slp2,bru2,-0.015187172,0.015187172,0.0068461284533358575,2.1645549564906363
25131,cad,bru2,0.0009456354,0.0009456354,0.4049718675415259,0.3925751451701166
25132,opa,bru2,-0.003099566,0.003099566,0.6435474646164248,0.19141941634187104
25133,schlank,bru2,0.19862823,0.19862823,5.492210920036592e-16,15.260252792693644
25134,sob,bru2,0.0057910164,0.0057910164,0.05076838034432631,1.294406691603114
25135,erm,bru2,0.0,0.0,,-0.0
25136,repo,bru2,0.0021788594,0.0021788594,0.1443556073466406,0.8405663417284889
25137,Antp,bru2,0.013616357,0.013616357,0.01577711157200844,1.8019725032279712
25138,H15,bru2,0.01239403,0.01239403,0.03511185188208836,1.454546264212735
25139,NK7.1,bru2,-0.006410752,0.006410752,0.5995892154144457,0.22214618724490134
25140,gem,bru2,-0.0063658888,0.0063658888,5.2883051152951044e-06,5.276683495643015
25141,cad,brv2,0.0,0.0,,-0.0
25142,bs,brv2,0.0,0.0,,-0.0
25143,twi,brv2,0.0,0.0,,-0.0
25144,Ets21C,brv2,0.0,0.0,,-0.0
25145,Ets98B,brv2,0.0,0.0,,-0.0
25146,Abd-B,brv2,0.0,0.0,,-0.0
25147,so,brv2,0.0,0.0,,-0.0
25148,h,brv2,0.0,0.0,,-0.0
25149,vnd,brv2,0.0,0.0,,-0.0
25150,ems,bs,-0.183638,0.183638,0.002934249983353035,2.5325028892091628
25151,bab2,bs,-0.069236554,0.069236554,0.001151811416356735,2.9386186212079513
25152,RunxA,bs,-0.019656457,0.019656457,6.12203904611779e-10,9.213103904817185
25153,luna,bs,0.34059522,0.34059522,1.152449064574219e-23,22.93837826026646
25154,toe,bs,0.013595197,0.013595197,0.3632431153554252,0.43980260825219364
25155,pb,bs,0.010118726,0.010118726,0.02281215925550242,1.6418336051938718
25156,CG42741,bs,0.02271016,0.02271016,0.21849961028121612,0.6605493333062288
25157,fd19B,bs,-0.010172505,0.010172505,0.12167956099364229,0.9147823658385443
25158,sr,bs,-0.043937344,0.043937344,0.005183119103868323,2.2854088113112563
25159,dar1,bs,-0.120968856,0.120968856,1.0803700595105805e-07,6.966427459998763
25160,Awh,bs,-0.028416064,0.028416064,0.001462727380568429,2.8348366090403645
25161,en,bs,0.011994407,0.011994407,0.6141366840199698,0.21173496027681746
25162,Hey,bs,-0.029738303,0.029738303,0.0005825737729653084,3.2346490708803906
25163,retn,bs,0.022835353,0.022835353,0.030591217412951746,1.51440323941916
25164,Sp1,bs,0.029567929,0.029567929,0.06688382401399139,1.1746789045179262
25165,E5,bs,-0.21007642,0.21007642,0.0015993583562274396,2.796054216244279
25166,bap,bs,-0.00095160183,0.00095160183,0.8668845475691687,0.06203873838578728
25167,Abd-B,bs,0.11255983,0.11255983,7.624745005496011e-06,5.117774675857604
25168,h,bs,0.15708444,0.15708444,0.1253117863024665,0.9020080791623327
25169,Lim1,bs,0.028966907,0.028966907,0.01346909581435487,1.8706615576561143
25170,Ubx,bs,-0.14919151,0.14919151,4.065985352507692e-05,4.390834190217543
25171,Scr,bs,-0.12377661,0.12377661,0.001908544383665912,2.7192977359731683
25172,slp1,bs,-0.056334257,0.056334257,4.619063431868551e-06,5.335446073708999
25173,ab,bs,0.1927862,0.1927862,0.005652768262092603,2.247738818282557
25174,Mes2,bs,-0.008466688,0.008466688,0.3481344818445682,0.4582529588094615
25175,cad,bs,-0.00022110261,0.00022110261,0.9187614505176684,0.03679723526486474
25176,pdm3,bs,-0.12676007,0.12676007,1.6994079550268693e-05,4.769702353120621
25177,repo,bs,0.01602638,0.01602638,0.008526191727168952,2.0692449056655104
25178,gem,bs,-0.029126316,0.029126316,0.0010191779622089607,2.9917499757019326
25179,bab2,bt,0.0050268453,0.0050268453,5.961254320052469e-09,8.224662349829744
25180,slp2,bt,0.00059518387,0.00059518387,0.03573206748863389,1.446941854412506
25181,nub,bt,-9.712195e-05,9.712195e-05,0.9106542659555485,0.04064647361618361
25182,Awh,bt,0.0015092285,0.0015092285,0.0029317728467184645,2.5328696817929717
25183,Sp1,bt,0.0010438536,0.0010438536,0.011319703272384513,1.946164957322221
25184,rn,bt,-0.0014950482,0.0014950482,0.09036378849826565,1.0440055695909738
25185,jigr1,bt,0.0035531626,0.0035531626,0.02587346750688221,1.5871453641636126
25186,E5,bt,-0.006802913,0.006802913,0.002251500311585355,2.647527988598987
25187,erm,bt,0.0,0.0,,-0.0
25188,repo,bt,0.00042426222,0.00042426222,0.03744294666726212,1.4266299806878007
25189,kni,bt,0.006462087,0.006462087,1.2076959854474859e-17,16.918042377353494
25190,slbo,bt,-0.00074278435,0.00074278435,0.6687224066902618,0.17475412477541316
25191,slp1,bt,-0.0002964144,0.0002964144,0.4490335253238602,0.3477212328950833
25192,dmrt99B,bt,-0.00042272784,0.00042272784,0.13071706382041207,0.8836677158676134
25193,Abd-B,bt,0.0030625192,0.0030625192,0.010601533254865403,1.974631320020789
25194,fd19B,bt,0.0011220148,0.0011220148,5.87497568279244e-07,6.230993926647871
25195,fd96Cb,bt,-0.001470711,0.001470711,0.12383716784244353,0.9071489888677677
25196,dve,bt,0.0031373687,0.0031373687,0.002128329951639373,2.671961043168244
25197,bab2,btl,-0.043557417,0.043557417,0.0016609423418436577,2.77964544343889
25198,cad,btl,0.003690078,0.003690078,0.0005447496829069932,3.26380301387984
25199,nub,btl,-0.015086821,0.015086821,0.003385865963588815,2.4703302383198014
25200,peb,btl,0.123752914,0.123752914,9.543331678096692e-13,12.020299982023968
25201,Antp,btl,-0.06194408,0.06194408,0.0010872827614749234,2.963657497515541
25202,CG10654,btl,-0.011522445,0.011522445,8.658238750680643e-11,10.062570442700093
25203,Stat92E,btl,0.009278165,0.009278165,0.002750776227896394,2.5605447374702033
25204,Ets21C,btl,0.0052846326,0.0052846326,0.19977883921845224,0.6994505145952692
25205,dve,btl,0.0038523602,0.0038523602,0.47685163439252776,0.3216167244976393
25206,Atf3,btl,0.07638086,0.07638086,0.00015997587329244094,3.795945510381856
25207,pnt,btl,0.07174623,0.07174623,2.912846596465966e-09,8.535682386660564
25208,Abd-B,btl,-0.00014974944,0.00014974944,0.9799427435587261,0.008799298677840661
25209,fd19B,btl,0.0020166258,0.0020166258,0.0924054823520582,1.034302261630379
25210,gsb,btl,-0.007209892,0.007209892,6.86776655386757e-05,4.16318447560929
25211,Sox14,btl,0.05697865,0.05697865,6.845745142050551e-05,4.164579273100769
25212,sc,btl,-0.028029697,0.028029697,4.198153569707185e-05,4.376941678841624
25213,ems,btsz,0.016212068,0.016212068,0.08728156390976768,1.059077480667912
25214,bab2,btsz,-0.025939964,0.025939964,2.5089974094234032e-05,4.600499787100576
25215,RunxA,btsz,0.0012755081,0.0012755081,0.03583873398126489,1.445647340378828
25216,Stat92E,btsz,0.010142523,0.010142523,0.02350948402812747,1.628756902401903
25217,Dll,btsz,0.006157077,0.006157077,0.010405373669965549,1.9827423191150004
25218,ovo,btsz,0.14286672,0.14286672,3.890136248163653e-08,7.410035187674443
25219,D,btsz,-0.00518033,0.00518033,1.3235327841904844e-06,5.878265296662081
25220,fd19B,btsz,0.00053544005,0.00053544005,0.2843881976823071,0.546088431106146
25221,gsb,btsz,-0.0035306548,0.0035306548,9.553802075335707e-05,4.019823760172187
25222,Sox14,btsz,0.023645952,0.023645952,6.251607594947222e-07,6.204008289881494
25223,kay,btsz,0.15528283,0.15528283,1.0550195427704186e-07,6.976739495590227
25224,sr,btsz,-0.016081579,0.016081579,7.468767004583629e-05,4.1267510885867065
25225,Hey,btsz,-0.002640496,0.002640496,0.006240622508936527,2.2047720868060927
25226,esg,btsz,-0.017356563,0.017356563,1.3143054970082145e-06,5.881303675686319
25227,Eip74EF,btsz,-0.012649442,0.012649442,0.00011296975595457904,3.9470378094377705
25228,Sox21a,btsz,-0.0005070489,0.0005070489,0.20724602857756752,0.6835137830135072
25229,twi,btsz,0.0221445,0.0221445,1.7201984973066652e-11,10.764421436051169
25230,E5,btsz,0.005650884,0.005650884,0.21524107699567024,0.6670748435531295
25231,bap,btsz,0.00026274924,0.00026274924,0.7457595293434652,0.1274011884991323
25232,Abd-B,btsz,0.02921529,0.02921529,9.612022801455345e-06,5.017185207641911
25233,so,btsz,-0.027264101,0.027264101,2.2458643242283094e-06,5.648616483612742
25234,Sox15,btsz,-0.005743236,0.005743236,0.00020067422500799208,3.697508405567597
25235,dve,btsz,0.008665387,0.008665387,0.01152735199805926,1.9382704450650763
25236,Optix,btsz,-0.021299394,0.021299394,3.4930137989147594e-05,4.456799698707988
25237,Ubx,btsz,-0.033783723,0.033783723,8.049456508966515e-09,8.094233441759467
25238,klu,btsz,0.024324456,0.024324456,1.6847244669510552e-07,6.773471116909839
25239,slp1,btsz,-0.006114506,0.006114506,0.0001496475761081284,3.824930313179886
25240,bi,btsz,0.006487621,0.006487621,0.12116456136396762,0.9166243855710018
25241,fd96Cb,btsz,-0.0014075057,0.0014075057,0.16776709549669908,0.7752932142195303
25242,cad,btsz,-0.0028314893,0.0028314893,1.233265799367809e-09,8.908943312083696
25243,nub,btsz,-0.00080935715,0.00080935715,0.783231038211866,0.10611011045792176
25244,scrt,btsz,-0.0056381486,0.0056381486,0.00017623898329727837,3.75389802124571
25245,erm,btsz,0.0,0.0,,-0.0
25246,kni,btsz,0.24127482,0.24127482,9.087724862200251e-12,11.041544830030615
25247,Antp,btsz,-0.0034006203,0.0034006203,0.720379284729709,0.14243878427134052
25248,H15,btsz,0.0051577636,0.0051577636,0.01364984734074022,1.864872205725414
25249,NK7.1,btsz,-0.013444061,0.013444061,0.001111276897746824,2.9541777140742402
25250,gem,btsz,-0.0022942002,0.0022942002,0.02724060459886047,1.5647832575876313
25251,fd19B,bwa,0.0027382092,0.0027382092,5.283076467230231e-15,14.277113103290763
25252,h,bwa,0.038290862,0.038290862,5.248299692506109e-19,18.279981373501776
25253,nub,bwa,-0.014291312,0.014291312,1.1647051925790348e-14,13.933783988319092
25254,dve,bwa,0.0048152027,0.0048152027,0.23398969976578968,0.6308032598263383
25255,Lim1,cad,-0.00044273128,0.00044273128,2.797161118198161e-13,12.553282517279127
25256,h,cad,0.00075868366,0.00075868366,2.7058788744659762e-05,4.567691647992796
25257,Awh,cad,3.7226695e-05,3.7226695e-05,0.3062118109568481,0.5139780620555904
25258,lbe,cad,-0.00013917587,0.00013917587,6.596019797948547e-05,4.180718049490996
25259,slbo,cad,0.00011918742,0.00011918742,0.07450574561993764,1.1278102347038206
25260,Sp1,cad,0.00033458768,0.00033458768,6.811176178406106e-05,4.166777886077685
25261,luna,cad,0.00030002653,0.00030002653,1.405262193194519e-12,11.85224263772752
25262,D,cad,-0.00012953454,0.00012953454,2.7296641689572756e-07,6.56389078099598
25263,repo,cad,-0.00018764594,0.00018764594,9.21236364434703e-05,4.035628927240997
25264,toe,cad,0.0004320253,0.0004320253,0.0004901439552788935,3.3096763489481136
25265,gcm,cad,7.064593e-05,7.064593e-05,3.279826086255728e-08,7.484149184270615
25266,CG42741,cad,-0.0004950428,0.0004950428,5.102151023097039e-08,7.292246690468101
25267,pnr,cad,-0.00018827754,0.00018827754,0.0012235833897542168,2.9123664272308782
25268,gsb,cad,-4.0641993e-05,4.0641993e-05,0.036575113956209174,1.4368143120795969
25269,fd96Cb,cad,4.6848792e-05,4.6848792e-05,0.20965441302133142,0.6784959916880693
25270,Sox15,cad,-0.00013681741,0.00013681741,0.1369097433056729,0.8635656438067135
25271,E(spl)m7-HLH,caps,-0.0048035113,0.0048035113,1.8872433892944723e-06,5.724172087216492
25272,ems,caps,0.0031518461,0.0031518461,0.16443980775246944,0.7839930396275824
25273,Mes2,caps,0.0023270927,0.0023270927,1.3808790626391053e-09,8.859844355257996
25274,slp2,caps,7.5146265e-05,7.5146265e-05,0.9108073319657931,0.04057348198808834
25275,grn,caps,0.022052068,0.022052068,4.3743344770184215e-13,12.359088012343266
25276,en,caps,0.0035443436,0.0035443436,0.0002277188996660508,3.642600923359159
25277,Awh,caps,0.008019191,0.008019191,2.0913492559580252e-05,4.679573433815834
25278,Dll,caps,0.0049866913,0.0049866913,0.00011672373745134179,3.932840814941649
25279,pdm3,caps,0.0018557737,0.0018557737,0.132496196272193,0.8777965893627138
25280,ovo,caps,0.011061094,0.011061094,8.783139228370582e-29,28.05635023285372
25281,E(spl)m5-HLH,caps,0.0020634644,0.0020634644,4.170581552120003e-05,4.379803382132519
25282,slp1,caps,-0.00014668293,0.00014668293,0.7478095152388212,0.12620901311945204
25283,ro,caps,0.0027485462,0.0027485462,3.0055029723100675e-09,8.522082838197038
25284,fd19B,caps,-0.0007609656,0.0007609656,4.117870072250982e-05,4.385327360436451
25285,eve,caps,0.0009108186,0.0009108186,0.0006796997396453576,3.1676828964314327
25286,lbe,caps,0.0049347533,0.0049347533,1.2113066099703e-10,9.916745912873505
25287,dve,caps,0.0023878478,0.0023878478,0.027743049112911894,1.5568458092994844
25288,tx,cato,0.00020793418,0.00020793418,8.292299754393139e-08,7.081325007190104
25289,Hey,cato,0.00031906719,0.00031906719,1.3667529433147714e-05,4.8643099821783204
25290,E(spl)mdelta-HLH,cato,-0.0001554398,0.0001554398,0.013398771362543646,1.8729350236449935
25291,twi,cato,0.0002264545,0.0002264545,1.553913298733269e-09,8.808573216508176
25292,odd,cato,0.00018947602,0.00018947602,0.0005106649454267298,3.2918639532473586
25293,E(spl)m3-HLH,cato,-9.2609356e-05,9.2609356e-05,8.266118939983439e-05,4.082698350009204
25294,E(spl)m5-HLH,cato,-7.113357e-05,7.113357e-05,0.28418627685152564,0.5463968976666551
25295,E(spl)mbeta-HLH,cato,1.6690356e-05,1.6690356e-05,0.8365267012828077,0.07752019213767755
25296,H15,cato,-0.00014562115,0.00014562115,0.00012265888166326577,3.9113009992905177
25297,h,cato,-0.00018396006,0.00018396006,0.022574173292596904,1.6463881453793505
