"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CG31650",325.934231912027,-0.677068686880379,0.539432676026248,-1.25514956169884,0.209424471526324,0.693020799021027
"eIF3h",4423.99537435044,-0.314163340000301,0.319658559112211,-0.98280909753466,0.325701403491298,0.813156343268939
"senju",377.096942618304,-1.45292231724161,0.73899626334386,-1.96607532312455,0.0492899104305238,0.444465913059485
"His3.3A",890.973349580456,0.125006485026182,0.419536765698531,0.297963123251059,0.765731309289438,0.976005701866776
"Nepl3",141.454425461471,1.35490875789028,1.5395068823315,0.880092692952655,0.3788090972388,0.854709305512422
"Rpn11",3794.55389528131,-0.0868933464990935,0.182534490963786,-0.476037958855309,0.634047335275188,0.951060796786185
"qtc",24.272179223789,1.53862903223409,2.93901101377998,0.523519314837545,0.600612913506075,0.937975303193576
"RpL37A",1298.50361527234,0.112345147990061,0.301385869462089,0.372761829181221,0.709325714439534,0.967106802516449
"Pgant5",1175.37259455577,1.51653708621558,0.565452121465462,2.68199026698357,0.00731855890261229,0.149876382579286
"CG5828",155.955756299726,-0.163655335089096,1.1491903999637,-0.142409243145666,0.886756761823834,0.978829895914175
"CG4230",219.632210993098,-0.13187286303813,0.739693848769147,-0.178280329433004,0.858502826178141,0.976005701866776
"ND-13A",937.723273100625,-0.645472980841282,0.315564499152255,-2.04545499438405,0.0408100218986138,0.40873048959461
"Msp300",1228.31500228733,0.308403468420574,0.392639477081734,0.785462202407057,0.432182623118235,0.878415530352843
"tkv",596.622960172585,0.322113073077372,0.392628119276469,0.820402455307986,0.41198671624005,0.872411354532726
"CR14033",3.9983611233219,5.93237843840872,3.88916111023508,1.52536196631107,0.127168839744071,0.593925153988229
"Cyp4ac1",3.39860695482362,5.69933303791799,3.89240129460117,1.46422031197633,0.143133762092601,0.608728032056866
"Bsg25D",81.4225462596024,-1.03539370713265,1.18989213275848,-0.870157620701583,0.384214272155733,0.856230087604786
