"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"rost",63.851792254433,-2.37779471907486,1.93192057830313,-1.23079320432693,0.218400217845992,0.334137448780404
"row",920.133756278536,-1.49904935988982,0.259519938841786,-5.77623964686465,7.63885536809351e-09,9.59884004347726e-08
"Rox8",894.922171344697,-1.00778960849963,0.274577437202662,-3.67032928403289,0.000242238210363398,0.00127666914675024
"RpA-70",194.035605651243,-3.4067459141702,1.25467630310354,-2.71523890723315,0.00662279749231622,0.0217857251371004
"RPA2",385.049183452079,-2.26204021096065,0.533083716927649,-4.24331139581151,2.20245483555196e-05,0.00014991357775857
"RPA3",310.710098866773,-2.40703595975363,0.3423432896669,-7.0310592683025,2.04971405789749e-12,4.25623124122415e-11
"Rpb10",496.645594071738,0.351827545279975,0.275495609095235,1.27707133494949,0.201577063862989,0.31408274328985
"Rpb11",1388.63441492405,0.516804566540258,0.198066686692924,2.60924527576661,0.0090742175421797,0.0283560763376014
"Rpb12",620.569667555528,-0.44387186656935,0.317357282468254,-1.39865032595794,0.161917866977952,0.265159661498199
"Rpb5",370.386587045756,-0.83796617884144,0.22490078818363,-3.72593704810517,0.000194590968710581,0.00105500821547656
"Rpb7",189.3606793629,-1.06547836673372,0.957263316494151,-1.11304627303164,0.265688556574619,0.388475192706582
"Rpb8",554.019209626061,0.0316908517466713,0.178587240336801,0.177453057043185,0.859152535035801,0.901480666499162
"Rph",2.30296515778736,-4.91858898728256,3.14411556442116,-1.56437919869784,NA,NA
"Rpi",1331.92584016502,0.0389833838398701,0.322986850911868,0.120696504299821,0.903931427919109,0.936283132597096
"RpI1",423.107969979621,-3.80182126747975,0.972747057219431,-3.90833489473321,9.29344247774691e-05,0.000549404506905095
"RpI12",119.363117938062,-0.857065519991224,0.551375988604198,-1.55441212113875,0.120086143783001,0.210340681202363
"RpI135",341.227903369633,-5.40699419888382,1.54134722799784,-3.50796634312396,0.000451546173014734,0.00218945855987179
"RpII140",775.113589496886,-1.28481347934133,0.419081146719844,-3.06578687540011,0.00217098001987613,0.00848971753535366
"RpII15",554.316512072001,-0.321370362593743,0.186785862118054,-1.72052830417448,0.0853364532643737,0.164914979249392
"RpII18",4005.45512665556,0.828666159851654,0.334471270311085,2.4775406242842,0.0132291347837935,0.0388272768601374
"RpII215",446.785441732116,-3.40213949125567,0.767119026776938,-4.43495647024923,9.2090894750995e-06,6.78710711447883e-05
"RpII33",168.61872211316,-1.55113226426801,0.496080178257346,-3.12677734820386,0.00176733717394699,0.00714748852331543
"RpIII128",204.158521844336,-3.99633856133288,1.35087105152337,-2.95834199483825,0.00309298761488414,0.0114433653136871
"rpk",14.5698998831274,-7.65879000745378,1.52375348588393,-5.02626578275613,5.00122634466079e-07,4.6216517979328e-06
"RpL10",12003.3144494095,0.928844535715587,0.147393968866116,6.30178115740472,2.94244432014258e-10,4.53431215642009e-09
"RpL10Aa",1.4731049872277,-4.27171639989226,3.14887913889894,-1.35658315593082,NA,NA
"RpL10Ab",6336.98841604476,0.427544362865935,0.132501064786705,3.22672397806145,0.00125216188162236,0.00532537459741697
"RpL11",2283.87060233191,0.324124594588782,0.167105191111936,1.93964407946888,0.0524229599593766,0.116299440550903
"RpL12",2280.8861083843,-0.163473939895676,0.149186935465331,-1.09576578797455,0.273181284005805,0.396616630825418
"RpL13",3401.4528111614,-0.474340231275727,0.208112859337887,-2.27924517872103,0.0226524948408253,0.060049548096153
"RpL13A",9154.94862383215,0.0606034232575556,0.241054501450995,0.251409630987024,0.801497422337379,0.862671710500747
"RpL14",2990.08882911594,-0.674437143272781,0.110172742934997,-6.12163340319763,9.26209259922612e-10,1.31957017374223e-08
"RpL15",5303.42232371319,0.556326295489946,0.158174641920501,3.51716488013012,0.000436182746837895,0.00212738337946891
"RpL17",1886.15646867424,-0.62956842504506,0.246558908030418,-2.55341991118565,0.0106670807516415,0.0324039703140718
"RpL18",1964.13211145567,-0.556607001552965,0.304423288723595,-1.82839822763476,0.0674898071871951,0.139868941752063
"RpL18A",4751.53015531926,0.0796040383272742,0.174352469756047,0.456569605458733,0.647980429987326,0.74793294211711
"RpL19",3113.28326044644,-0.339692137012455,0.167136362486066,-2.03242509265914,0.0421106399560327,0.098443843364708
"RpL21",3162.36606898722,-0.503440504352857,0.167484478840551,-3.00589348838792,0.00264801735466673,0.0100248095477948
"RpL22",1113.65089625817,-2.0440333082962,0.322239833548765,-6.34320495323517,2.25033730896694e-10,3.54001925914383e-09
